definition.id,asset.display_ipv4_address,asset.id,asset.name,asset.operating_system,asset.tags,definition.cve,definition.cvss2.base_score,definition.cvss2.base_vector,definition.cvss2.temporal_score,definition.cvss2.temporal_vector,definition.cvss3.base_score,definition.cvss3.base_vector,definition.cvss3.temporal_score,definition.cvss3.temporal_vector,definition.description,definition.exploitability_ease,definition.exploited_by_malware,definition.exploited_by_nessus,definition.family,definition.in_the_news,definition.name,definition.patch_published,definition.plugin_version,definition.see_also,definition.solution,definition.unsupported_by_vendor,definition.vpr.drivers_cvss3_impact_score,definition.vpr.drivers_exploit_code_maturity,definition.vpr.drivers_threat_intensity,definition.vpr.drivers_threat_recency_high,definition.vpr.drivers_threat_recency_low,definition.vpr.drivers_threat_sources,definition.vpr.score,definition.vulnerability_published,first_observed,id,last_seen,output,risk_modified,severity,state,new_definition_id
182592,20.323.22.204,56e929a2-a69e-4c48-b47c-3aca852946bf,vvsdcvv088ctx734,Linux Kernel 4.18.0-513.9.1.el8_9.x86_64 on Red Hat Enterprise Linux release 8.9 (Ootpa),"[{""category"":""ACR"",""value"":""High""},{""category"":""CUS"",""value"":""SAR""},{""category"":""AES"",""value"":""High""},{""category"":""OS"",""value"":""LNX""},{""category"":""Type"",""value"":""DMZ""},{""category"":""DMZ"",""value"":""DMZ-10.323.11.x""}]",CVE-2023-3341,7.8,AV:N/AC:L/Au:N/C:N/I:N/A:C,5.8,E:U/RL:OF/RC:C,7.5,AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,6.5,E:U/RL:O/RC:C,"The remote Redhat Enterprise Linux 8 host has packages installed that are affected by a vulnerability as referenced in the RHSA-2023:5474 advisory.

  - The code that processes control channel messages sent to `named` calls certain functions recursively     during packet parsing. Recursion depth is only limited by the maximum accepted packet size; depending on     the environment, this may cause the packet-parsing code to run out of available stack memory, causing     `named` to terminate unexpectedly. Since each incoming control channel message is fully parsed before its     contents are authenticated, exploiting this flaw does not require the attacker to hold a valid RNDC key;
    only network access to the control channel's configured TCP port is necessary. This issue affects BIND 9     versions 9.2.0 through 9.16.43, 9.18.0 through 9.18.18, 9.19.0 through 9.19.16, 9.9.3-S1 through     9.16.43-S1, and 9.18.0-S1 through 9.18.18-S1. (CVE-2023-3341)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.",NOT_AVAILABLE,False,False,Red Hat Local Security Checks,False,RHEL 8 : bind (RHSA-2023:5474),2023-10-05 00:00:00+00:00,1.0,"https://access.redhat.com/security/cve/CVE-2023-3341, https://access.redhat.com/errata/RHSA-2023:5474",Update the affected packages.,False,3.6,UNPROVEN,VERY_LOW,365.0,121.0,No recorded events,4.4,2023-09-20 00:00:00+00:00,2023-11-14T03:50:26.424Z,25c29b5e-da34-4ba9-878b-4a0ab1d0a9b2,2023-11-14T03:50:26.424Z,,NONE,High,FIXED,182592
177664,20.323.22.204,56e929a2-a69e-4c48-b47c-3aca852946bf,vvsdcvv088ctx735,Linux Kernel 4.18.0-513.9.1.el8_9.x86_64 on Red Hat Enterprise Linux release 8.9 (Ootpa),"[{""category"":""ACR"",""value"":""High""},{""category"":""CUS"",""value"":""SAR""},{""category"":""AES"",""value"":""High""},{""category"":""OS"",""value"":""LNX""},{""category"":""Type"",""value"":""DMZ""},{""category"":""DMZ"",""value"":""DMZ-10.323.11.x""}]",CVE-2023-26604,6.8,AV:L/AC:L/Au:S/C:C/I:C/A:C,5.3,E:POC/RL:OF/RC:C,7.8,AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,7.0,E:P/RL:O/RC:C,"The remote Redhat Enterprise Linux 8 host has packages installed that are affected by a vulnerability as referenced in the RHSA-2023:3837 advisory.

  - systemd before 247 does not adequately block local privilege escalation for some Sudo configurations,     e.g., plausible sudoers files in which the systemctl status command may be executed. Specifically,     systemd does not set LESSSECURE to 1, and thus other programs may be launched from the less program. This     presents a substantial security risk when running systemctl from Sudo, because less executes as root when     the terminal size is too small to show the complete systemctl output. (CVE-2023-26604)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.",AVAILABLE,False,False,Red Hat Local Security Checks,False,RHEL 8 : systemd (RHSA-2023:3837),2023-06-27 00:00:00+00:00,1.0,"https://access.redhat.com/security/cve/CVE-2023-26604, https://access.redhat.com/errata/RHSA-2023:3837",Update the affected packages.,False,5.9,PROOF_OF_CONCEPT,VERY_LOW,,,No recorded events,6.7,2023-03-03 00:00:00+00:00,2023-11-14T03:50:26.424Z,25e412c0-36e4-4436-912e-6d0a8b445a69,2023-11-22T18:12:41.223Z,,NONE,High,FIXED,177664
151135,20.323.22.204,56e929a2-a69e-4c48-b47c-3aca852946bf,vvsdcvv088ctx736,Linux Kernel 4.18.0-513.9.1.el8_9.x86_64 on Red Hat Enterprise Linux release 8.9 (Ootpa),"[{""category"":""ACR"",""value"":""High""},{""category"":""CUS"",""value"":""SAR""},{""category"":""AES"",""value"":""High""},{""category"":""OS"",""value"":""LNX""},{""category"":""Type"",""value"":""DMZ""},{""category"":""DMZ"",""value"":""DMZ-10.323.11.x""}]",CVE-2021-3520,7.5,AV:N/AC:L/Au:N/C:P/I:P/A:P,5.5,E:U/RL:OF/RC:C,9.8,AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,8.5,E:U/RL:O/RC:C,"The remote Redhat Enterprise Linux 8 host has packages installed that are affected by a vulnerability as referenced in the RHSA-2021:2575 advisory.

  - There's a flaw in lz4. An attacker who submits a crafted file to an application linked with lz4 may be     able to trigger an integer overflow, leading to calling of memmove() on a negative size argument, causing     an out-of-bounds write and/or a crash. The greatest impact of this flaw is to availability, with some     potential impact to confidentiality and integrity as well. (CVE-2021-3520)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.",NOT_AVAILABLE,False,False,Red Hat Local Security Checks,False,RHEL 8 : lz4 (RHSA-2021:2575),2021-06-29 00:00:00+00:00,1.7,"https://access.redhat.com/security/cve/CVE-2021-3520, https://access.redhat.com/errata/RHSA-2021:2575","Update the affected lz4, lz4-devel and / or lz4-libs packages.",False,5.9,UNPROVEN,VERY_LOW,,,No recorded events,5.9,2021-06-02 00:00:00+00:00,2023-11-14T03:50:26.424Z,2623c825-4dd7-4659-af50-9a0400741d99,2023-11-22T18:12:41.223Z,,NONE,Critical,FIXED,151135
181242,20.323.22.204,56e929a2-a69e-4c48-b47c-3aca852946bf,vvsdcvv088ctx7388,Linux Kernel 4.18.0-513.9.1.el8_9.x86_64 on Red Hat Enterprise Linux release 8.9 (Ootpa),"[{""category"":""ACR"",""value"":""High""},{""category"":""CUS"",""value"":""SAR""},{""category"":""AES"",""value"":""High""},{""category"":""OS"",""value"":""LNX""},{""category"":""Type"",""value"":""DMZ""},{""category"":""DMZ"",""value"":""DMZ-10.323.11.x""}]",CVE-2020-22219,6.8,AV:L/AC:L/Au:S/C:C/I:C/A:C,5.3,E:POC/RL:OF/RC:C,7.8,AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,7.0,E:P/RL:O/RC:C,"The remote Redhat Enterprise Linux 8 host has packages installed that are affected by a vulnerability as referenced in the RHSA-2023:5046 advisory.

  - Buffer Overflow vulnerability in function bitwriter_grow_ in flac before 1.4.0 allows remote attackers to     run arbitrary code via crafted input to the encoder. (CVE-2020-22219)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.",AVAILABLE,False,False,Red Hat Local Security Checks,False,RHEL 8 : flac (RHSA-2023:5046),2023-09-11 00:00:00+00:00,1.2,"https://access.redhat.com/security/cve/CVE-2020-22219, https://access.redhat.com/errata/RHSA-2023:5046","Update the affected flac, flac-devel and / or flac-libs packages.",False,5.9,PROOF_OF_CONCEPT,VERY_LOW,,,No recorded events,6.7,2023-08-22 00:00:00+00:00,2023-11-14T03:50:26.424Z,2b754412-f670-49d0-adb9-07e3682b4947,2023-11-22T18:12:41.223Z,,NONE,High,FIXED,181242
179456,20.323.22.204,56e929a2-a69e-4c48-b47c-3aca852946bf,vvsdcvv088ctx7388,Linux Kernel 4.18.0-513.9.1.el8_9.x86_64 on Red Hat Enterprise Linux release 8.9 (Ootpa),"[{""category"":""ACR"",""value"":""High""},{""category"":""CUS"",""value"":""SAR""},{""category"":""AES"",""value"":""High""},{""category"":""OS"",""value"":""LNX""},{""category"":""Type"",""value"":""DMZ""},{""category"":""DMZ"",""value"":""DMZ-10.323.11.x""}]","CVE-2023-28484, CVE-2023-29469",7.8,AV:N/AC:L/Au:N/C:N/I:N/A:C,6.1,E:POC/RL:OF/RC:C,6.5,AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,5.9,E:P/RL:O/RC:C,"The remote Redhat Enterprise Linux 8 host has packages installed that are affected by multiple vulnerabilities as referenced in the RHSA-2023:4529 advisory.

  - In libxml2 before 2.10.4, parsing of certain invalid XSD schemas can lead to a NULL pointer dereference     and subsequently a segfault. This occurs in xmlSchemaFixupComplexType in xmlschemas.c. (CVE-2023-28484)

  - An issue was discovered in libxml2 before 2.10.4. When hashing empty dict strings in a crafted XML     document, xmlDictComputeFastKey in dict.c can produce non-deterministic values, leading to various logic     and memory errors, such as a double free. This behavior occurs because there is an attempt to use the     first byte of an empty string, and any value is possible (not solely the '\0' value). (CVE-2023-29469)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.",AVAILABLE,False,False,Red Hat Local Security Checks,False,RHEL 8 : libxml2 (RHSA-2023:4529),2023-08-08 00:00:00+00:00,1.0,"https://access.redhat.com/security/cve/CVE-2023-28484, https://access.redhat.com/security/cve/CVE-2023-29469, https://access.redhat.com/errata/RHSA-2023:4529","Update the affected libxml2, libxml2-devel and / or python3-libxml2 packages.",False,3.6,PROOF_OF_CONCEPT,VERY_LOW,,,No recorded events,4.4,2023-04-13 00:00:00+00:00,2023-11-14T03:50:26.424Z,2c599774-0e56-4791-8de2-b196fe26b607,2023-11-22T18:12:41.223Z,,NONE,Medium,FIXED,179456
158943,20.323.22.204,56e929a2-a69e-4c48-b47c-3aca852946bf,vvsdcvv088ctx7688a,Linux Kernel 4.18.0-513.9.1.el8_9.x86_64 on Red Hat Enterprise Linux release 8.9 (Ootpa),"[{""category"":""ACR"",""value"":""High""},{""category"":""CUS"",""value"":""SAR""},{""category"":""AES"",""value"":""High""},{""category"":""OS"",""value"":""LNX""},{""category"":""Type"",""value"":""DMZ""},{""category"":""DMZ"",""value"":""DMZ-10.323.11.x""}]","CVE-2021-3999, CVE-2022-23218, CVE-2022-23219",7.5,AV:N/AC:L/Au:N/C:P/I:P/A:P,6.2,E:F/RL:OF/RC:C,9.8,AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.1,E:F/RL:O/RC:C,"The remote Redhat Enterprise Linux 8 host has packages installed that are affected by multiple vulnerabilities as referenced in the RHSA-2022:0896 advisory.

  - glibc: Off-by-one buffer overflow/underflow in getcwd() (CVE-2021-3999)

  - glibc: Stack-based buffer overflow in svcunix_create via long pathnames (CVE-2022-23218)

  - glibc: Stack-based buffer overflow in sunrpc clnt_create via a long pathname (CVE-2022-23219)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.",AVAILABLE,False,False,Red Hat Local Security Checks,False,RHEL 8 : glibc (RHSA-2022:0896),2022-03-15 00:00:00+00:00,1.8,"https://access.redhat.com/security/cve/CVE-2021-3999, https://access.redhat.com/security/cve/CVE-2022-23218, https://access.redhat.com/security/cve/CVE-2022-23219, https://access.redhat.com/errata/RHSA-2022:0896, https://bugzilla.redhat.com/2024637, https://bugzilla.redhat.com/2042013, https://bugzilla.redhat.com/2042017",Update the affected packages.,False,5.9,PROOF_OF_CONCEPT,VERY_LOW,,,No recorded events,6.7,2022-01-14 00:00:00+00:00,2023-11-14T03:50:26.424Z,2d3122a3-3cc1-4724-9804-12fbaf1fb400,2023-11-14T03:50:26.424Z,,NONE,Critical,FIXED,158943
162632,20.323.22.204,56e929a2-a69e-4c48-b47c-3aca852946bf,vvsdcvv088ctx7880,Linux Kernel 4.18.0-513.9.1.el8_9.x86_64 on Red Hat Enterprise Linux release 8.9 (Ootpa),"[{""category"":""ACR"",""value"":""High""},{""category"":""CUS"",""value"":""SAR""},{""category"":""AES"",""value"":""High""},{""category"":""OS"",""value"":""LNX""},{""category"":""Type"",""value"":""DMZ""},{""category"":""DMZ"",""value"":""DMZ-10.323.11.x""}]",CVE-2021-40528,2.6,AV:N/AC:H/Au:N/C:P/I:N/A:N,2.1,E:F/RL:OF/RC:C,5.9,AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,5.5,E:F/RL:O/RC:C,"The remote Redhat Enterprise Linux 8 host has packages installed that are affected by a vulnerability as referenced in the RHSA-2022:5311 advisory.

  - libgcrypt: ElGamal implementation allows plaintext recovery (CVE-2021-40528)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.",AVAILABLE,False,False,Red Hat Local Security Checks,False,RHEL 8 : libgcrypt (RHSA-2022:5311),2022-06-30 00:00:00+00:00,1.7,"https://access.redhat.com/security/cve/CVE-2021-40528, https://access.redhat.com/errata/RHSA-2022:5311, https://bugzilla.redhat.com/2002816",Update the affected libgcrypt and / or libgcrypt-devel packages.,False,3.6,PROOF_OF_CONCEPT,VERY_LOW,,,No recorded events,4.4,2021-09-06 00:00:00+00:00,2023-11-14T03:50:26.424Z,30e672c8-b284-454d-bd56-ad0be2a1214f,2023-11-22T18:12:41.223Z,,NONE,Medium,FIXED,162632
111567,20.323.22.204,56e929a2-a69e-4c48-b47c-3aca852946bf,vvsdcvv088ctx7883,Linux Kernel 4.18.0-513.9.1.el8_9.x86_64 on Red Hat Enterprise Linux release 8.9 (Ootpa),"[{""category"":""ACR"",""value"":""High""},{""category"":""CUS"",""value"":""SAR""},{""category"":""AES"",""value"":""High""},{""category"":""OS"",""value"":""LNX""},{""category"":""Type"",""value"":""DMZ""},{""category"":""DMZ"",""value"":""DMZ-10.323.11.x""}]",CVE-2021-20305,6.8,AV:N/AC:M/Au:N/C:P/I:P/A:P,5.0,E:U/RL:OF/RC:C,8.1,AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,7.1,E:U/RL:O/RC:C,"The remote Redhat Enterprise Linux 8 host has packages installed that are affected by a vulnerability as referenced in the RHSA-2021:1206 advisory.

  - nettle: Out of bounds memory access in signature verification (CVE-2021-20305)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.",NOT_AVAILABLE,False,False,Red Hat Local Security Checks,False,RHEL 8 : gnutls and nettle (RHSA-2021:1206),2021-04-14 00:00:00+00:00,1.8,"https://access.redhat.com/security/cve/CVE-2021-20305, https://access.redhat.com/errata/RHSA-2021:1206, https://bugzilla.redhat.com/1942533",Update the affected packages.,False,5.9,UNPROVEN,VERY_LOW,,,No recorded events,5.9,2021-04-05 00:00:00+00:00,2023-11-14T03:50:26.424Z,3230fc49-5c1c-4c32-a0ad-d3abbab2b68d,2023-11-22T18:12:41.223Z,,NONE,High,FIXED,111567
167165,20.323.22.204,56e929a2-a69e-4c48-b47c-3aca852946bf,vvsdcvv088ctx7883,Linux Kernel 4.18.0-513.9.1.el8_9.x86_64 on Red Hat Enterprise Linux release 8.9 (Ootpa),"[{""category"":""ACR"",""value"":""High""},{""category"":""CUS"",""value"":""SAR""},{""category"":""AES"",""value"":""High""},{""category"":""OS"",""value"":""LNX""},{""category"":""Type"",""value"":""DMZ""},{""category"":""DMZ"",""value"":""DMZ-10.323.11.x""}]",CVE-2021-3497,6.8,AV:N/AC:M/Au:N/C:P/I:P/A:P,5.0,E:U/RL:OF/RC:C,7.8,AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,6.8,E:U/RL:O/RC:C,"The remote Redhat Enterprise Linux 8 host has packages installed that are affected by a vulnerability as referenced in the RHSA-2022:7618 advisory.

  - gstreamer-plugins-good: Use-after-free in matroska demuxing (CVE-2021-3497)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.",NOT_AVAILABLE,False,False,Red Hat Local Security Checks,False,RHEL 8 : gstreamer1-plugins-good (RHSA-2022:7618),2022-11-08 00:00:00+00:00,1.4,"https://access.redhat.com/security/cve/CVE-2021-3497, https://access.redhat.com/errata/RHSA-2022:7618, https://bugzilla.redhat.com/1945339",Update the affected gstreamer1-plugins-good and / or gstreamer1-plugins-good-gtk packages.,False,5.9,UNPROVEN,VERY_LOW,,,No recorded events,5.9,2021-04-19 00:00:00+00:00,2023-11-14T03:50:26.424Z,3248dcd2-0f2c-4d84-b583-cddf2cace3ba,2023-11-22T18:12:41.223Z,,NONE,High,FIXED,167165
166479,20.323.22.204,56e929a2-a69e-4c48-b47c-3aca852946bf,vvsdcvv088ctx7884,Linux Kernel 4.18.0-513.9.1.el8_9.x86_64 on Red Hat Enterprise Linux release 8.9 (Ootpa),"[{""category"":""ACR"",""value"":""High""},{""category"":""CUS"",""value"":""SAR""},{""category"":""AES"",""value"":""High""},{""category"":""OS"",""value"":""LNX""},{""category"":""Type"",""value"":""DMZ""},{""category"":""DMZ"",""value"":""DMZ-10.323.11.x""}]",CVE-2022-2509,7.8,AV:N/AC:L/Au:N/C:N/I:N/A:C,5.8,E:U/RL:OF/RC:C,7.5,AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,6.5,E:U/RL:O/RC:C,"The remote Redhat Enterprise Linux 8 host has packages installed that are affected by a vulnerability as referenced in the RHSA-2022:7105 advisory.

  - gnutls: Double free during gnutls_pkcs7_verify (CVE-2022-2509)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.",NOT_AVAILABLE,False,False,Red Hat Local Security Checks,False,RHEL 8 : gnutls (RHSA-2022:7105),2022-10-25 00:00:00+00:00,1.5,"https://access.redhat.com/security/cve/CVE-2022-2509, https://access.redhat.com/errata/RHSA-2022:7105, https://bugzilla.redhat.com/2108977",Update the affected packages.,False,3.6,UNPROVEN,VERY_LOW,,,No recorded events,4.4,2022-08-01 00:00:00+00:00,2023-11-14T03:50:26.424Z,3484351f-ff38-4df4-a384-ed176d9dc47f,2023-11-22T18:12:41.223Z,,NONE,High,FIXED,166479
185703,20.323.22.204,56e929a2-a69e-4c48-b47c-3aca852946bf,vvsdcvv088ctx7885,Linux Kernel 4.18.0-513.9.1.el8_9.x86_64 on Red Hat Enterprise Linux release 8.9 (Ootpa),"[{""category"":""ACR"",""value"":""High""},{""category"":""CUS"",""value"":""SAR""},{""category"":""AES"",""value"":""High""},{""category"":""OS"",""value"":""LNX""},{""category"":""Type"",""value"":""DMZ""},{""category"":""DMZ"",""value"":""DMZ-10.323.11.x""}]",CVE-2023-33460,7.8,AV:N/AC:L/Au:N/C:N/I:N/A:C,6.1,E:POC/RL:OF/RC:C,6.5,AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,5.9,E:P/RL:O/RC:C,"The remote Redhat Enterprise Linux 8 host has packages installed that are affected by a vulnerability as referenced in the RHSA-2023:7057 advisory.

  - There's a memory leak in yajl 2.1.0 with use of yajl_tree_parse function. which will cause out-of-memory     in server and cause crash. (CVE-2023-33460)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.",AVAILABLE,False,False,Red Hat Local Security Checks,False,RHEL 8 : yajl (RHSA-2023:7057),2023-11-14 00:00:00+00:00,1.0,"https://access.redhat.com/security/cve/CVE-2023-33460, https://access.redhat.com/errata/RHSA-2023:7057",Update the affected yajl and / or yajl-devel packages.,False,3.6,PROOF_OF_CONCEPT,VERY_LOW,,,No recorded events,4.4,2023-06-06 00:00:00+00:00,2023-11-22T18:12:41.223Z,364e5d19-0416-486b-8b97-a3d0657197a1,2023-11-22T18:12:41.223Z,,NONE,Medium,FIXED,185703
162329,20.323.22.204,56e929a2-a69e-4c48-b47c-3aca852946bf,vvsdcvv088ctx7886,Linux Kernel 4.18.0-513.9.1.el8_9.x86_64 on Red Hat Enterprise Linux release 8.9 (Ootpa),"[{""category"":""ACR"",""value"":""High""},{""category"":""CUS"",""value"":""SAR""},{""category"":""AES"",""value"":""High""},{""category"":""OS"",""value"":""LNX""},{""category"":""Type"",""value"":""DMZ""},{""category"":""DMZ"",""value"":""DMZ-10.323.11.x""}]","CVE-2021-3695, CVE-2021-3696, CVE-2021-3697, CVE-2022-28733, CVE-2022-28734, CVE-2022-28735, CVE-2022-28736, CVE-2022-28737",6.9,AV:L/AC:M/Au:N/C:C/I:C/A:C,5.1,E:U/RL:OF/RC:C,8.1,AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,7.1,E:U/RL:O/RC:C,"The remote Redhat Enterprise Linux 8 host has packages installed that are affected by multiple vulnerabilities as referenced in the RHSA-2022:5095 advisory.

  - grub2: Crafted PNG grayscale images may lead to out-of-bounds write in heap (CVE-2021-3695)

  - grub2: Crafted PNG image may lead to out-of-bound write during huffman table handling (CVE-2021-3696)

  - grub2: Crafted JPEG image can lead to buffer underflow write in the heap (CVE-2021-3697)

  - grub2: Integer underflow in grub_net_recv_ip4_packets (CVE-2022-28733)

  - grub2: Out-of-bound write when handling split HTTP headers (CVE-2022-28734)

  - grub2: shim_lock verifier allows non-kernel files to be loaded (CVE-2022-28735)

  - grub2: use-after-free in grub_cmd_chainloader() (CVE-2022-28736)

  - shim: Buffer overflow when loading crafted EFI images (CVE-2022-28737)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.",NOT_AVAILABLE,False,False,Red Hat Local Security Checks,False,"RHEL 8 : grub2, mokutil, shim, and shim-unsigned-x64 (RHSA-2022:5095)",2022-06-16 00:00:00+00:00,1.9,"https://access.redhat.com/security/cve/CVE-2021-3695, https://access.redhat.com/security/cve/CVE-2021-3696, https://access.redhat.com/security/cve/CVE-2021-3697, https://access.redhat.com/security/cve/CVE-2022-28733, https://access.redhat.com/security/cve/CVE-2022-28734, https://access.redhat.com/security/cve/CVE-2022-28735, https://access.redhat.com/security/cve/CVE-2022-28736, https://access.redhat.com/security/cve/CVE-2022-28737, https://access.redhat.com/errata/RHSA-2022:5095, https://bugzilla.redhat.com/1991685, https://bugzilla.redhat.com/1991686, https://bugzilla.redhat.com/1991687, https://bugzilla.redhat.com/2083339, https://bugzilla.redhat.com/2090463, https://bugzilla.redhat.com/2090857, https://bugzilla.redhat.com/2090899, https://bugzilla.redhat.com/2092613",Update the affected packages.,False,5.9,UNPROVEN,VERY_LOW,,,No recorded events,6.7,2022-06-16 00:00:00+00:00,2023-11-14T03:50:26.424Z,36a540a6-5cbc-49ac-8042-84a223772fdc,2023-11-22T18:12:41.223Z,,NONE,Critical,FIXED,162329
182608,20.323.22.204,56e929a2-a69e-4c48-b47c-3aca852946bf,vvsdcvv088ctx7887,Linux Kernel 4.18.0-513.9.1.el8_9.x86_64 on Red Hat Enterprise Linux release 8.9 (Ootpa),"[{""category"":""ACR"",""value"":""High""},{""category"":""CUS"",""value"":""SAR""},{""category"":""AES"",""value"":""High""},{""category"":""OS"",""value"":""LNX""},{""category"":""Type"",""value"":""DMZ""},{""category"":""DMZ"",""value"":""DMZ-10.323.11.x""}]","CVE-2023-4527, CVE-2023-4806, CVE-2023-4813, CVE-2023-4911",6.8,AV:L/AC:L/Au:S/C:C/I:C/A:C,5.9,E:H/RL:OF/RC:C,7.8,AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,7.5,E:H/RL:O/RC:C,"The remote Redhat Enterprise Linux 8 host has packages installed that are affected by multiple vulnerabilities as referenced in the RHSA-2023:5455 advisory.

  - A flaw was found in glibc. When the getaddrinfo function is called with the AF_UNSPEC address family and     the system is configured with no-aaaa mode via /etc/resolv.conf, a DNS response via TCP larger than 2048     bytes can potentially disclose stack contents through the function returned address data, and may cause a     crash. (CVE-2023-4527)

  - A flaw was found in glibc. In an extremely rare situation, the getaddrinfo function may access memory that     has been freed, resulting in an application crash. This issue is only exploitable when a NSS module     implements only the _nss_*_gethostbyname2_r and _nss_*_getcanonname_r hooks without implementing the
    _nss_*_gethostbyname3_r hook. The resolved name should return a large number of IPv6 and IPv4, and the     call to the getaddrinfo function should have the AF_INET6 address family with AI_CANONNAME, AI_ALL and     AI_V4MAPPED as flags. (CVE-2023-4806)

  - A flaw was found in glibc. In an uncommon situation, the gaih_inet function may use memory that has been     freed, resulting in an application crash. This issue is only exploitable when the getaddrinfo function is     called and the hosts database in /etc/nsswitch.conf is configured with SUCCESS=continue or SUCCESS=merge.
    (CVE-2023-4813)

  - A buffer overflow was discovered in the GNU C Library's dynamic loader ld.so while processing the     GLIBC_TUNABLES environment variable. This issue could allow a local attacker to use maliciously crafted     GLIBC_TUNABLES environment variables when launching binaries with SUID permission to execute code with     elevated privileges. (CVE-2023-4911)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.",AVAILABLE,True,False,Red Hat Local Security Checks,False,RHEL 8 : glibc (RHSA-2023:5455),2023-10-05 00:00:00+00:00,1.3,"https://access.redhat.com/security/cve/CVE-2023-4527, https://access.redhat.com/security/cve/CVE-2023-4806, https://access.redhat.com/security/cve/CVE-2023-4813, https://access.redhat.com/security/cve/CVE-2023-4911, https://access.redhat.com/errata/RHSA-2023:5455",Update the affected packages.,False,5.9,HIGH,VERY_LOW,120.0,31.0,Security Research,9.5,2023-09-12 00:00:00+00:00,2023-11-14T03:50:26.424Z,388ccd48-294a-4bc3-9009-e1f6de482102,2023-11-14T03:50:26.424Z,,NONE,High,FIXED,182608
155160,20.323.22.204,56e929a2-a69e-4c48-b47c-3aca852946bf,xcd0088,Linux Kernel 4.18.0-513.9.1.el8_9.x86_64 on Red Hat Enterprise Linux release 8.9 (Ootpa),"[{""category"":""ACR"",""value"":""High""},{""category"":""CUS"",""value"":""SAR""},{""category"":""AES"",""value"":""High""},{""category"":""OS"",""value"":""LNX""},{""category"":""Type"",""value"":""DMZ""},{""category"":""DMZ"",""value"":""DMZ-10.323.11.x""}]",CVE-2020-17541,6.8,AV:N/AC:M/Au:N/C:P/I:P/A:P,5.3,E:POC/RL:OF/RC:C,8.8,AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,7.9,E:P/RL:O/RC:C,"The remote Redhat Enterprise Linux 8 host has packages installed that are affected by a vulnerability as referenced in the RHSA-2021:4288 advisory.

  - libjpeg-turbo: Stack-based buffer overflow in the transform component (CVE-2020-17541)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.",AVAILABLE,False,False,Red Hat Local Security Checks,False,RHEL 8 : libjpeg-turbo (RHSA-2021:4288),2021-11-09 00:00:00+00:00,1.7,"https://access.redhat.com/security/cve/CVE-2020-17541, https://access.redhat.com/errata/RHSA-2021:4288, https://bugzilla.redhat.com/1968036",Update the affected packages.,False,5.9,PROOF_OF_CONCEPT,VERY_LOW,,,No recorded events,6.7,2021-06-01 00:00:00+00:00,2023-11-14T03:50:26.424Z,389d8d1e-d29e-4837-a89a-cb9a9552c631,2023-11-22T18:12:41.223Z,,NONE,High,FIXED,155160
